sample_id,animal_id,teaching_class,source_label,label_id,start_unixtime,end_unixtime,start_datetime,end_datetime,sampling_rate_hz,window_points,source_acceleration_csv,source_feature_csv
OM-038978,OM2213,flight_cruising,flight_cruising,401,1663273633.0,1663273634.96,2022-09-15 20:27:13.000,2022-09-15 20:27:14.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038979,OM2213,flight_cruising,flight_cruising,401,1663273634.0,1663273635.96,2022-09-15 20:27:14.000,2022-09-15 20:27:15.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038980,OM2213,flight_cruising,flight_cruising,401,1663273635.0,1663273636.96,2022-09-15 20:27:15.000,2022-09-15 20:27:16.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038981,OM2213,flight_cruising,flight_cruising,401,1663273636.0,1663273637.96,2022-09-15 20:27:16.000,2022-09-15 20:27:17.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038982,OM2213,flight_cruising,flight_cruising,401,1663273640.0,1663273641.96,2022-09-15 20:27:20.000,2022-09-15 20:27:21.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038983,OM2213,flight_cruising,flight_cruising,401,1663273641.0,1663273642.96,2022-09-15 20:27:21.000,2022-09-15 20:27:22.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038984,OM2213,flight_cruising,flight_cruising,401,1663273642.0,1663273643.96,2022-09-15 20:27:22.000,2022-09-15 20:27:23.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038985,OM2213,flight_cruising,flight_cruising,401,1663273643.0,1663273644.96,2022-09-15 20:27:23.000,2022-09-15 20:27:24.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038986,OM2213,flight_cruising,flight_cruising,401,1663273644.0,1663273645.96,2022-09-15 20:27:24.000,2022-09-15 20:27:25.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038987,OM2213,flight_cruising,flight_cruising,401,1663273645.0,1663273646.96,2022-09-15 20:27:25.000,2022-09-15 20:27:26.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038988,OM2213,flight_cruising,flight_cruising,401,1663273646.0,1663273647.96,2022-09-15 20:27:26.000,2022-09-15 20:27:27.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038989,OM2213,flight_cruising,flight_cruising,401,1663273647.0,1663273648.96,2022-09-15 20:27:27.000,2022-09-15 20:27:28.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038990,OM2213,flight_cruising,flight_cruising,401,1663273648.0,1663273649.96,2022-09-15 20:27:28.000,2022-09-15 20:27:29.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038991,OM2213,flight_cruising,flight_cruising,401,1663273649.0,1663273650.96,2022-09-15 20:27:29.000,2022-09-15 20:27:30.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038992,OM2213,flight_cruising,flight_cruising,401,1663273650.0,1663273651.96,2022-09-15 20:27:30.000,2022-09-15 20:27:31.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038993,OM2213,flight_cruising,flight_cruising,401,1663273651.0,1663273652.96,2022-09-15 20:27:31.000,2022-09-15 20:27:32.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038994,OM2213,flight_cruising,flight_cruising,401,1663273652.0,1663273653.96,2022-09-15 20:27:32.000,2022-09-15 20:27:33.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038995,OM2213,flight_cruising,flight_cruising,401,1663273653.0,1663273654.96,2022-09-15 20:27:33.000,2022-09-15 20:27:34.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038996,OM2213,flight_cruising,flight_cruising,401,1663273654.0,1663273655.96,2022-09-15 20:27:34.000,2022-09-15 20:27:35.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038997,OM2213,flight_cruising,flight_cruising,401,1663273655.0,1663273656.96,2022-09-15 20:27:35.000,2022-09-15 20:27:36.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038998,OM2213,flight_cruising,flight_cruising,401,1663273656.0,1663273657.96,2022-09-15 20:27:36.000,2022-09-15 20:27:37.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-038999,OM2213,flight_cruising,flight_cruising,401,1663273657.0,1663273658.96,2022-09-15 20:27:37.000,2022-09-15 20:27:38.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039000,OM2213,flight_cruising,flight_cruising,401,1663273658.0,1663273659.96,2022-09-15 20:27:38.000,2022-09-15 20:27:39.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039001,OM2213,flight_cruising,flight_cruising,401,1663273659.0,1663273660.96,2022-09-15 20:27:39.000,2022-09-15 20:27:40.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039002,OM2213,flight_cruising,flight_cruising,401,1663273660.0,1663273661.96,2022-09-15 20:27:40.000,2022-09-15 20:27:41.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039003,OM2213,flight_cruising,flight_cruising,401,1663273661.0,1663273662.96,2022-09-15 20:27:41.000,2022-09-15 20:27:42.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039004,OM2213,flight_cruising,flight_cruising,401,1663273662.0,1663273663.96,2022-09-15 20:27:42.000,2022-09-15 20:27:43.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039005,OM2213,flight_cruising,flight_cruising,401,1663273663.0,1663273664.96,2022-09-15 20:27:43.000,2022-09-15 20:27:44.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039006,OM2213,flight_cruising,flight_cruising,401,1663273664.0,1663273665.96,2022-09-15 20:27:44.000,2022-09-15 20:27:45.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039007,OM2213,flight_cruising,flight_cruising,401,1663273668.0,1663273669.96,2022-09-15 20:27:48.000,2022-09-15 20:27:49.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039008,OM2213,flight_cruising,flight_cruising,401,1663273669.0,1663273670.96,2022-09-15 20:27:49.000,2022-09-15 20:27:50.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039009,OM2213,flight_cruising,flight_cruising,401,1663273670.0,1663273671.96,2022-09-15 20:27:50.000,2022-09-15 20:27:51.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039010,OM2213,flight_cruising,flight_cruising,401,1663273671.0,1663273672.96,2022-09-15 20:27:51.000,2022-09-15 20:27:52.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039011,OM2213,flight_cruising,flight_cruising,401,1663273672.0,1663273673.96,2022-09-15 20:27:52.000,2022-09-15 20:27:53.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039012,OM2213,flight_cruising,flight_cruising,401,1663273673.0,1663273674.96,2022-09-15 20:27:53.000,2022-09-15 20:27:54.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039013,OM2213,flight_cruising,flight_cruising,401,1663273674.0,1663273675.96,2022-09-15 20:27:54.000,2022-09-15 20:27:55.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039014,OM2213,flight_cruising,flight_cruising,401,1663273675.0,1663273676.96,2022-09-15 20:27:55.000,2022-09-15 20:27:56.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039015,OM2213,flight_cruising,flight_cruising,401,1663273676.0,1663273677.96,2022-09-15 20:27:56.000,2022-09-15 20:27:57.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039016,OM2213,flight_cruising,flight_cruising,401,1663273677.0,1663273678.96,2022-09-15 20:27:57.000,2022-09-15 20:27:58.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039017,OM2213,flight_cruising,flight_cruising,401,1663273678.0,1663273679.96,2022-09-15 20:27:58.000,2022-09-15 20:27:59.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039018,OM2213,flight_cruising,flight_cruising,401,1663273679.0,1663273680.96,2022-09-15 20:27:59.000,2022-09-15 20:28:00.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039019,OM2213,flight_cruising,flight_cruising,401,1663273680.0,1663273681.96,2022-09-15 20:28:00.000,2022-09-15 20:28:01.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039020,OM2213,flight_cruising,flight_cruising,401,1663273681.0,1663273682.96,2022-09-15 20:28:01.000,2022-09-15 20:28:02.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039021,OM2213,flight_cruising,flight_cruising,401,1663273682.0,1663273683.96,2022-09-15 20:28:02.000,2022-09-15 20:28:03.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039022,OM2213,flight_cruising,flight_cruising,401,1663273683.0,1663273684.96,2022-09-15 20:28:03.000,2022-09-15 20:28:04.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039023,OM2213,flight_cruising,flight_cruising,401,1663273684.0,1663273685.96,2022-09-15 20:28:04.000,2022-09-15 20:28:05.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039024,OM2213,flight_cruising,flight_cruising,401,1663273685.0,1663273686.96,2022-09-15 20:28:05.000,2022-09-15 20:28:06.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039025,OM2213,flight_cruising,flight_cruising,401,1663273686.0,1663273687.96,2022-09-15 20:28:06.000,2022-09-15 20:28:07.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039026,OM2213,flight_cruising,flight_cruising,401,1663273687.0,1663273688.96,2022-09-15 20:28:07.000,2022-09-15 20:28:08.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039027,OM2213,flight_cruising,flight_cruising,401,1663273688.0,1663273689.96,2022-09-15 20:28:08.000,2022-09-15 20:28:09.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039028,OM2213,flight_cruising,flight_cruising,401,1663273689.0,1663273690.96,2022-09-15 20:28:09.000,2022-09-15 20:28:10.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039029,OM2213,flight_cruising,flight_cruising,401,1663273690.0,1663273691.96,2022-09-15 20:28:10.000,2022-09-15 20:28:11.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039030,OM2213,flight_cruising,flight_cruising,401,1663273691.0,1663273692.96,2022-09-15 20:28:11.000,2022-09-15 20:28:12.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039031,OM2213,flight_cruising,flight_cruising,401,1663273692.0,1663273693.96,2022-09-15 20:28:12.000,2022-09-15 20:28:13.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039032,OM2213,flight_cruising,flight_cruising,401,1663273693.0,1663273694.96,2022-09-15 20:28:13.000,2022-09-15 20:28:14.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039033,OM2213,flight_cruising,flight_cruising,401,1663273694.0,1663273695.96,2022-09-15 20:28:14.000,2022-09-15 20:28:15.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039034,OM2213,flight_cruising,flight_cruising,401,1663273695.0,1663273696.96,2022-09-15 20:28:15.000,2022-09-15 20:28:16.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039035,OM2213,flight_cruising,flight_cruising,401,1663273696.0,1663273697.96,2022-09-15 20:28:16.000,2022-09-15 20:28:17.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039036,OM2213,flight_cruising,flight_cruising,401,1663273697.0,1663273698.96,2022-09-15 20:28:17.000,2022-09-15 20:28:18.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039037,OM2213,flight_cruising,flight_cruising,401,1663273698.0,1663273699.96,2022-09-15 20:28:18.000,2022-09-15 20:28:19.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039038,OM2213,flight_cruising,flight_cruising,401,1663273699.0,1663273700.96,2022-09-15 20:28:19.000,2022-09-15 20:28:20.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039039,OM2213,flight_cruising,flight_cruising,401,1663273700.0,1663273701.96,2022-09-15 20:28:20.000,2022-09-15 20:28:21.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039040,OM2213,flight_cruising,flight_cruising,401,1663273701.0,1663273702.96,2022-09-15 20:28:21.000,2022-09-15 20:28:22.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039041,OM2213,flight_cruising,flight_cruising,401,1663273702.0,1663273703.96,2022-09-15 20:28:22.000,2022-09-15 20:28:23.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039042,OM2213,flight_cruising,flight_cruising,401,1663273703.0,1663273704.96,2022-09-15 20:28:23.000,2022-09-15 20:28:24.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039043,OM2213,flight_cruising,flight_cruising,401,1663273710.0,1663273711.96,2022-09-15 20:28:30.000,2022-09-15 20:28:31.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039044,OM2213,flight_cruising,flight_cruising,401,1663273711.0,1663273712.96,2022-09-15 20:28:31.000,2022-09-15 20:28:32.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
OM-039045,OM2213,flight_cruising,flight_cruising,401,1663273712.0,1663273713.96,2022-09-15 20:28:32.000,2022-09-15 20:28:33.960,25,50,data\datasets\preprocessed_data\omizunagidori\OM2213.csv,data\datasets\logbot_data\feature_extraction\acc_features\omizunagidori\OM2213.csv
